Codigo|Municipio|UG|Titulo|DataUltimaAuditoria|CodigoMunicipio|CodigoUG|LocalExecucao|DataInicial|AnoInicial|Prazo|NaturezaIntervencao|PrazoAditado|PrazoParalizacao
1503|São José do Belmonte|Prefeitura Municipal de São José do Belmonte|CONSTRUÇÃO DE UMA ESCOLA DE ENSINO TÉCNICO PROFISSIONALIZANTE.|2013-05-27T00:00:00|P139|611|São José do Belmonte|2012-06-13T00:00:00|2012|180|Edificação|180|
1504|São José do Belmonte|Prefeitura Municipal de São José do Belmonte|CONSTRUÇÃO DE UMA QUADRA POLIESPORTIVA DESCOBERTA NO SITIO LAGOA DA EXTREMA E UMA NO SITIO CABAÇAS.|2013-05-28T00:00:00|P139|611|Sítio Cabaças, São José do Belmonte/PE.|2012-05-31T00:00:00|2012|60|Quadra Poliesportiva|120|
1506|São José do Belmonte|Prefeitura Municipal de São José do Belmonte|RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PARALELEPÍPEDO GRANÍTICO NOS DISTRITOS DE CARMO, JATOBÁ, SERROTE E BOM NOME - ZONA RURAL DE SÃO JOSÉ DO BELMONTE.|2013-05-14T00:00:00|P139|611|DISTRITOS DE CARMO, JATOBÁ, SERROTE E BOM NOME - ZONA RURAL DE SÃO JOSÉ DO BELMONTE.|2012-10-08T00:00:00|2012|60|Pavimentação|180|
1507|São José do Belmonte|Prefeitura Municipal de São José do Belmonte|CONSTRUÇÃO DE ESCOLA COM DUAS SALAS DE AULA NO SITIO AMARGOSO EM SÃO JOSE DO BELMONTE.|2013-05-15T00:00:00|P139|611|Sítio Amargoso, São José do Belmonte/PE.||||Edificação||
1508|São Lourenço da Mata|Prefeitura Municipal de São Lourenço da Mata|Recapeamento Asfáltico das Ruas Leopoldina Correia de Araújo, Renato Carneiro da Cunha, Vidal de Negreiros, Vitória e Marcos Pessoa - Tomada de Preços 15/12|2013-05-29T00:00:00|P141|618|Capibaribe|2012-07-24T00:00:00|2012|60|Revestimento em CBUQ||
1509|São Lourenço da Mata|Prefeitura Municipal de São Lourenço da Mata|Recuperação de Pavimento em Paralelepípedos e Drenagem para Recebimento de Recapeamento Asfáltico - Convite 18/12|2013-05-29T00:00:00|P141|618|Capibaribe e Vila do Reinado|2012-07-23T00:00:00|2012|60|Pavimentação||
1510|São Lourenço da Mata|Prefeitura Municipal de São Lourenço da Mata|Pavimentação e Drenagem da Rua Fábio de Barros - Convite 02/12|2013-05-29T00:00:00|P141|618|Penedo|2012-03-01T00:00:00|2012|60|Pavimentação||
1511|São Lourenço da Mata|Prefeitura Municipal de São Lourenço da Mata|Recapeamento Asfáltico da Rua Francisco Alves - Convite 13/12|2013-05-29T00:00:00|P141|618|São João São Paulo|2012-06-14T00:00:00|2012|60|Pavimentação||
1512|São Lourenço da Mata|Prefeitura Municipal de São Lourenço da Mata|Pavimentação e Drenagem da Rua Barreiros - Convite 20/12|2013-05-29T00:00:00|P141|618|Vila do Reinado|2012-08-13T00:00:00|2012|60|Pavimentação||
1513|Floresta|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das obras e serviços para Restauração da Rodovia PE-360, Trecho:Entr. BR-110 - PE 336 (Ibimirim)/ Entr.BR- 316/PE (Floresta)|2014-10-07T00:00:00|P059|857|Ibimirim|2013-04-05T00:00:00|2013|450|Rodovia||
1513|Ibimirim|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das obras e serviços para Restauração da Rodovia PE-360, Trecho:Entr. BR-110 - PE 336 (Ibimirim)/ Entr.BR- 316/PE (Floresta)|2014-10-07T00:00:00|P068|857|Ibimirim|2013-04-05T00:00:00|2013|450|Rodovia||
1517|Vitória de Santo Antão|Prefeitura Municipal de Vitória de Santo Antão|Serviços de Limpeza Urbana - Dispensa nº 06/13|2013-07-12T00:00:00|P167|715|Vitória de Santo Antão|2013-03-14T00:00:00|2013|180|Serviços de Limpeza de Logradouros Públicos||
1518|Vitória de Santo Antão|Prefeitura Municipal de Vitória de Santo Antão|Contratação para fornecimento futuro e eventual de material de construção - Pregão Presencial nº 32/13|2013-07-12T00:00:00|P167|715|Vitória de Santo Antão|||365|Aquisição de Material||
1519|Vitória de Santo Antão|Prefeitura Municipal de Vitória de Santo Antão|Contratação para fornecimento futuro e eventual de material de construção - Pregão Presencial 25/12 (ARP 21/12)|2013-07-12T00:00:00|P167|715|Vitória de Santo Antão|2012-05-31T00:00:00|2012|365|Aquisição de Material|60|
1523|Macaparana|Prefeitura Municipal de Macaparana|Reforma e Ampliação do Anexo e da Escola Antônio Moraes de Andrade|2013-06-28T00:00:00|P094|366|Lagoa Grande, Macaparana-PE.|2013-05-16T00:00:00|2013|180|Escola||
1524|Macaparana|Prefeitura Municipal de Macaparana|Conclusão da obra da Academia das Cidades|2013-06-28T00:00:00|P094|366|Rua Severino Costa, Centro, Macaparana-PE.|2013-06-17T00:00:00|2013|90|Praça/Parque||
1525|Macaparana|Prefeitura Municipal de Macaparana|Locação, instalação e suporte técnico de som profissional, palco em estrutura metálica com sistema de iluminação, banheiros químicos, gerador de energia e tendas para realização de eventos e comemorações de eventos do Município.|2013-06-28T00:00:00|P094|366|Na sede do Município e nos distritos.|2013-06-06T00:00:00|2013|210|Estruturas||
1526|Macaparana|Prefeitura Municipal de Macaparana|Aquisição parcelada de materiais de construção.|2013-06-28T00:00:00|P094|366|Na sede do Município e nos distritos.|2013-06-03T00:00:00|2013|210|Aquisição de Material||
1527|Macaparana|Prefeitura Municipal de Macaparana|Contratação de empresa para prestação de serviços de coleta de resíduos hospitalares.|2013-06-28T00:00:00|P094|366|Unidades de saúde na sede e nos distritos de Macaparana.|2013-03-01T00:00:00|2013|300|Limpeza||
1528|São Lourenço da Mata|Secretaria Extraordinária da Copa de 2014|Contratação de INTEGRADOR responsável pela prestação de serviços de locação, instalação, montagem, manutenção, conservação e desmontagem de estruturas temporárias, com planejamento, coordenação, monitoramento e fornecimento de infraestrutura e apoio logístico, para a COPA DAS CONFEDERAÇÕES.|2013-08-09T00:00:00|P141|1254|São Lourenço da Mata - PE|2013-03-31T00:00:00|2013|105|Estruturas||
1529|Vitória de Santo Antão|Prefeitura Municipal de Vitória de Santo Antão|Contratação para fornecimento futuro e eventual de material de construção - Pregão Presencial 25/12 (ARP 22/12)|2013-07-12T00:00:00|P167|715|Vitória de Santo Antão|2012-06-13T00:00:00|2012|365|Aquisição de Material|365|
1530|Recife|Secretaria das Cidades de Pernambuco|Serviços de dragagem de manutenção e recomposição da calha natural de trechos do Rio Capibaribe e da foz do Rio Beberibe para implantação de hidrovia|2017-10-20T00:00:00|P120|1036|Rio Capibaribe trecho Recife|2012-12-19T00:00:00|2012|630|Dragagem||
1531|Parnamirim|Companhia Pernambucana de Saneamento|Implantação de adutora para reforço da Adutora do Oeste a partir da Barragem do Chapéu|2013-06-28T00:00:00|P109|802|Parnamirim-PE|2013-06-06T00:00:00|2013|600|Adutora||
1532|Olinda|Companhia Estadual de Habitação e Obras|Revestimento do Canal do Fragoso - 2ª etapa e Construção de 08 Obras de Arte|2019-06-19T00:00:00|P100|800|Bacia do Fragoso II|2013-03-04T00:00:00|2013|540|Canal|2043|
1534|Belo Jardim|Prefeitura Municipal de Belo Jardim|Serviços de Limpeza Urbana (1ª Dispensa de Licitação)|2013-05-13T00:00:00|P018|66|Zona Urbana|2013-01-21T00:00:00|2013|90|Serviços de Limpeza de Logradouros Públicos|90|
1535|Recife|Companhia Pernambucana de Saneamento||2013-11-20T00:00:00|P120|802|||||||
1536|Moreno|Prefeitura Municipal do Moreno|Serviços Especializados de Limpeza Urbana|2013-12-18T00:00:00|P098|380|Moreno|2013-02-01T00:00:00|2013|180|Serviços de Limpeza de Logradouros Públicos||
1538|Recife|Prefeitura da Cidade do Recife|Construção do Hospital da Mulher no Município do Recife|2013-08-20T00:00:00|P120|493|San Martin|2013-04-10T00:00:00|2013|550|Hospital||
1539|Recife|Empresa de Urbanização do Recife|Construção do Conjunto Habitacional Casarão do Barbalho|2013-08-22T00:00:00|P120|496|Iputinga||||Casa Popular||
1540|Jaqueira|Prefeitura Municipal de Jaqueira|Conclusão de Uma Academia das Cidades|2013-08-19T00:00:00|P182|769|Av. Dourinha Rodrigues|2012-06-15T00:00:00|2012|120|Clube Esportivo|360|
1541|Jaqueira|Prefeitura Municipal de Jaqueira|Reforma do Açougue Municipal|2013-08-19T00:00:00|P182|769|Centro|2013-07-01T00:00:00|2013|180|Edificação||
1542|Jaqueira|Prefeitura Municipal de Jaqueira|Pavimentação em Paralelepípedos Graníticos|2013-08-19T00:00:00|P182|769|Travessa do Brum e Rua Banheiro de Pedra|2013-07-01T00:00:00|2013|180|Revestimento em Paralelepípedos Graníticos||
1543|Camaragibe|Prefeitura Municipal de Camaragibe|Recapeamento asfáltico em ruas e avenidas do município - Tomada de Preços 04/2013|2014-02-20T00:00:00|P036|144|Jardim Primavera, Tabatinga, Timbi, Alberto Maia e outros|2013-08-14T00:00:00|2013|120|Revestimento em CBUQ||
1546|Jaboatão dos Guararapes|Prefeitura Municipal do Jaboatão dos Guararapes|Reforma do imovel situado na Rua Garoupa, 37 onde funcionará um posto de saúde|2013-09-06T00:00:00|P083|319|Jaboatão Velho|2012-04-09T00:00:00|2012|365|Posto de Saúde||
1548|Jaboatão dos Guararapes|Prefeitura Municipal do Jaboatão dos Guararapes|Conclusão dos muros de arrimo na Rua Paulo Belençe|2013-08-30T00:00:00|P083|319|Engenho Velho|2010-11-22T00:00:00|2010|150|Muro Gravidade em Alvenaria de Pedra Rachão|90|
1549|Jaboatão dos Guararapes|Prefeitura Municipal do Jaboatão dos Guararapes|Pavimentação e drenagem da Rua N.Sª. do Loreto|2013-09-06T00:00:00|P083|319|Jaboatão dos Guararapes Regionais 1, 2, 3, 4, 5 e 6|2011-05-17T00:00:00|2011|365|Pavimentação|395|
1552|Recife|Porto do Recife S.A.|Contratação de empresa de Engenharia Especializada para Execução das Obras e Serviços de Reforma, Adequação e Melhoramentos da Infraestrutura Operacional dos Cais 07, 08 e 09/10 do Porto do Recife|2014-06-10T00:00:00|P120|809|Bairro do Recife, Recife-PE|||360|Cais||
1553|Machados|Prefeitura Municipal de Machados|Contratação de empresa especializada em locação de transportes diversos|2013-06-06T00:00:00|P095|372|Sede e zona Rural|2013-01-31T00:00:00|2013|190|Transporte Escolar||
1554|Ipojuca|Suape - Complexo Industrial Portuário Governador Eraldo Gueiros|Fiscalização da Execução das Obras de Implantação do Acesso Rodoferroviário as Ilhas de Tatuoca e Cocaia em Suape|2013-03-19T00:00:00|P074|1041|SUAPE|2010-12-15T00:00:00|2010|540|Consultoria|419|
1555|São Lourenço da Mata|Companhia Pernambucana de Saneamento|Concessão Administrativa para Exploração do Sistema de Esgotamento Sanitário de Região Metropolitana do Recife e do Município de Goiana.|2018-07-04T00:00:00|P141|802|São Lourenço da Mata|2013-07-22T00:00:00|2013|12775|Saneamento||
1556|Custódia|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-280 - Trecho: Entrada PE-265 (Sertânia) - Entrada BR-232 (Para Custódia)|2015-03-10T00:00:00|P053|857|Sertânia|2013-04-20T00:00:00|2013|360|Rodovia||
1556|Sertânia|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-280 - Trecho: Entrada PE-265 (Sertânia) - Entrada BR-232 (Para Custódia)|2015-03-10T00:00:00|P145|857|Sertânia|2013-04-20T00:00:00|2013|360|Rodovia||
1560|Petrolina|Prefeitura Municipal de Petrolina|Contratação de empresa para prestação de serviço de Organização de eventos com locação de estruturas (Pregão Presencial nº 63/2012).|2013-06-23T00:00:00|P115|471|Pátio de eventos do município de Petrolina|2013-06-21T00:00:00|2013|10|Estruturas||
1561|Goiana|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da estrada PE-049 entrada BR-101(Goiana)/Acesso à Carne de Vaca|2013-09-12T00:00:00|P064|857|Goiana (Tejucupapo - Ponta de Pedras - praia de Carne de Vaca)|2012-12-20T00:00:00|2012|240|Rodovia||
1562|Machados|Prefeitura Municipal de Machados|Contratação de  empresa especializada para execução dos serviços de Recuperação das Estradas Vicinais do Município de Machados PE|2013-09-06T00:00:00|P095|372|Sede e zona Rural|2013-03-01T00:00:00|2013|300|Terraplanagem||
1563|Buenos Aires|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração, adequação de implantação da via existente e pavimentação da rodovia PE-059, trecho: Entr. BR-408 (Nazaré da Mata) - Buenos Aires - Entr. PE-074 (p/ Vicência)|2014-06-04T00:00:00|P028|857|Buenos Aires|2013-07-22T00:00:00|2013|360|Rodovia||
1563|Nazaré da Mata|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração, adequação de implantação da via existente e pavimentação da rodovia PE-059, trecho: Entr. BR-408 (Nazaré da Mata) - Buenos Aires - Entr. PE-074 (p/ Vicência)|2014-06-04T00:00:00|P099|857|Buenos Aires|2013-07-22T00:00:00|2013|360|Rodovia||
1563|Vicência|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração, adequação de implantação da via existente e pavimentação da rodovia PE-059, trecho: Entr. BR-408 (Nazaré da Mata) - Buenos Aires - Entr. PE-074 (p/ Vicência)|2014-06-04T00:00:00|P166|857|Buenos Aires|2013-07-22T00:00:00|2013|360|Rodovia||
1564|Pesqueira|Departamento de Estradas de Rodagem do Estado de Pernambuco|Implantação, pavimentação e drenagem da rodovia PE-200, trecho: Entr. PE-197 - Roçadinho - Distrito de Mutuca|2015-03-11T00:00:00|P113|857|Pesqueira|2013-08-01T00:00:00|2013|180|Rodovia||
1565|Serrita|Prefeitura Municipal de Serrita|Pavimentação em CBUQ nas Ruas: Francisco Xavier, Barbosa Lima, Presidente Costa e Silva, Major Antº Rufino, Manoel Borba, Cel. Chico Romão, Floriano Peixoto, Antº Filgueira Sampaio, Padre José Ribeiro, Hildeberto Sampaio, Amâncio Horácio, Cel. Romão Sampaio, Elói Gomes Vieira, Dantas Barreto, Marechal Deodoro da Foneca, Av. Rogério Canejo Sampaio, todas na sede do município.|2013-10-01T00:00:00|P144|631|Serrita|2013-06-21T00:00:00|2013|90|Pavimentação||
1566|Serrita|Prefeitura Municipal de Serrita|Coleta de lixo urbano - Contratação do veículo.|2013-09-27T00:00:00|P144|631|Sede do Município de Serrita|2013-05-06T00:00:00|2013|360|Limpeza||
1567|Serrita|Prefeitura Municipal de Serrita|Coleta do lixo urbano - Contratação da mão-de-obra.|2013-09-27T00:00:00|P144|631|Sede do Município de Serrita|2013-01-02T00:00:00|2013|360|Limpeza||
1569|Serrita|Prefeitura Municipal de Serrita|Construção de 40 casas populares nos Distritos de Santa Rosa e São Francisco do Brígida.|2013-09-27T00:00:00|P144|631|Distritos de Santa Rosa e São Francisco do Brígida|2013-07-01T00:00:00|2013|60|Edificação||
1570|Rio Formoso|Prefeitura Municipal de Rio Formoso|Contratação de empresa para a locação de veículos de diversos tipos em atendimentos as diversas secretarias do município de Rio Formoso|2013-09-03T00:00:00|P123|555|Sede e distritos de Rio Formoso|2012-06-13T00:00:00|2012|198|Carga e Transporte|365|
1572|Petrolina|Prefeitura Municipal de Petrolina|Contratação de empresa para prestação de serviços de organização de eventos com locação de estrutura (Pregão Presencial nº 74/2013).|2013-06-23T00:00:00|P115|471|Pátio de eventos do município de Petrolina|2013-06-20T00:00:00|2013|10|Aquisição de Material||
1576|Serrita|Prefeitura Municipal de Serrita|Reconstrução do Prédio da Predio da Prerfeitura|2013-10-11T00:00:00|P144|631|Sede do Município de Serrita||||Edifício Administratvo||
1578|Bom Jardim|Prefeitura Municipal do Bom Jardim|Construção da Praça de Esportes e Lazer do Distrito de Umari|2013-10-25T00:00:00|P023|88|Distrito de Umari - Bom Jardim|2013-09-09T00:00:00|2013|120|Praça/Parque||
1579|Bom Jardim|Prefeitura Municipal do Bom Jardim|Construção de Praça de Eventos em Umari|2013-10-25T00:00:00|P023|88|Distrito de Umari - Bom Jardim|2013-09-09T00:00:00|2013|60|Praça/Parque||
1580|Bom Jardim|Prefeitura Municipal do Bom Jardim|Construção da Praça da COHAB|2013-10-25T00:00:00|P023|88|Vila da COHAB - Bom Jardim|2013-09-09T00:00:00|2013|120|Praça/Parque||
1582|Bom Jardim|Prefeitura Municipal do Bom Jardim|Construção  de Unidade Escolar no Sítio Barroncos|2013-10-25T00:00:00|P023|88|Sítio Barroncos|2013-06-11T00:00:00|2013|300|Escola||
1584|Jaboatão dos Guararapes|Prefeitura Municipal do Jaboatão dos Guararapes|Contratação em regime emergencial de empresa para execução dos serviços técnicos especializados de operação e conservação física de diversas unidades de saúde, educacioanal, administrativa e de espaços públicos da prefeitura do Jaboatão dos Guararapes.|2013-11-14T00:00:00|P083|319|Jaboatão dos Guararapes Regionais 1, 2, 3, 4, 5 e 6|2013-06-14T00:00:00|2013|180|Edificação||
1585|Jaboatão dos Guararapes|Prefeitura Municipal do Jaboatão dos Guararapes|Execução emergencial de serviços técnicos especializados de operação e conservação física de diversas unidades de saúde, educacioanal da prefeitura do Jaboatão dos Guararapes|2013-11-14T00:00:00|P083|319|Jaboatão dos Guararapes Regionais 1, 2, 3, 4, 5 e 6|2013-06-19T00:00:00|2013|180|Obras Complementares||
1588|Santa Maria da Boa Vista|Prefeitura Municipal de Santa Maria da Boa Vista|Prestação de serviços na recuperação de estradas vicinais, objeto de patrolamento, nos trechos especificados no anexo I do edital, localizados na zona rural do Município de Santa Maria da Boa Vista-PE.|2013-11-14T00:00:00|P130|579|Trechos especificados no Anexo I do edital|2013-08-26T00:00:00|2013|120|Rodovia||
1589|Sirinhaém|Prefeitura Municipal de Sirinhaém|CONSTRUÇÃO DA PRAÇA EM BARRA DE SIRINHAÉM|2013-11-29T00:00:00|P146|638|Distrito Barra de Sirinhaém|2013-07-03T00:00:00|2013|120|Praça/Parque||
1590|Sirinhaém|Prefeitura Municipal de Sirinhaém|CONSTRUÇÃO DA PRAÇA NA VILA 31 DE MARÇO|2013-11-29T00:00:00|P146|638|Vila 31 de Março, Distrito de Ibiratinga|2013-07-03T00:00:00|2013|120|Praça/Parque||
1591|Sirinhaém|Prefeitura Municipal de Sirinhaém|PAVIMENTAÇÃO EM PARALELEPÍPEDO EM DIVERSAS RUAS DO MUNICÍPIO|2013-11-29T00:00:00|P146|638|Bairros e Distritos|2013-07-11T00:00:00|2013|180|Revestimento em Paralelepípedos Graníticos||
1592|Sirinhaém|Prefeitura Municipal de Sirinhaém|RECUPERAÇÃO E MELHORIA EM DIVERSAS ESCOLAS DO MUNICÍPIO|2013-11-29T00:00:00|P146|638|Sede do Município e Distritos|2013-07-17T00:00:00|2013|243|Escola||
1593|Santa Maria da Boa Vista|Prefeitura Municipal de Santa Maria da Boa Vista|Execução de obras e serviços de engenharia relativos a implantação de pavimentação granítica em diversas ruas da sede do Município.|2014-02-19T00:00:00|P130|579|Sede do Município - Ruas: Dois, Algaroba, Serra do Cruzeiro e Judite Gomes de Barros |2013-05-23T00:00:00|2013|300|Pavimentação||
